query,report,institute,category,label
kekerasan,"assalamualaikum.. kang ridwan kamil , saya punya keluhan tentang pendidikan di kota bandung yang kebetulaan adalah keponakan saya sendiri , telah terjadi pelanggaran ham anak , berupa diskriminasi , perendahan , mempermalukan anak di depan umum . dimana hal tersebut tercantum dalam undang-undang perlindungan anak no 23 tahun 2022 pasal 54 anak di dalam dan di lingkungan sekolah wajib dilindungi dari tindakan kekerasan yang dilakukan oleh guru , pengelola sekolah atau teman-temannya di dalam sekolah yang bersangkutan , atau lembaga pendidikan lainnya . dimana anak yang tengah mengikuti uts dipulangkan , lalu diantarkan kerumah oleh wali kelasnya , lalu orang tua siswa di berikan selembar contoh surat cuti yang tidak ada dalam undang-undang pendidikan di indonesia ! . berulang kali orang tua di paksa untuk menandatangi surat cuti oleh pihak smkn 6 bandung , tanpa ada kabar berita menjelang un 2012-2013 pihak smkn 6 , tidak mendaftarkan siswanya yang berinisial ( rp ) nisn 118574 bid study : teknologi dan rekayasa program study keahlian teknik elektronika . hal ini sungguh mengejutkan ! saya sebagai wali juga orang tua , berharap hal ini dapat di selesaikan guna mendapatkan keadilan bagi ( rp ) sebagai korban , dan agar tidak ada lagi ! anak-anak yang menjadi korban kesewenangan pihak sekolah terhadap anak didiknya di kota bandung khusunya . saya , sebagai wali juga orangtua sangat berharap untuk dapat di pertemukan dan di mediasi oleh diknas kota bandung sebagai pihak yang berwenang , menangani hal ini ... karena selama ini selama ini pihak smkn 6 seolah-olah menganggap hal ini sepele setiap orangtua siswa datang meminta penyelesaian hal tersebut diatas.. haturnuhun atas perhatiannya dan tanggapannya a. iman nr 089658572689",Dinas Pendidikan Kota Bandung,  Pendidikan,Crime
kekerasan,"mohon bantuannya , kami dirongrong oleh preman yang sering memalak di perempatan lampu merah soekarno-hatta dengan leuwi panjang , dengan kekerasan dan caci maki",Dinas Perhubungan Kota Bandung,  Reformasi Birokrasi dan Tata Kelola,Crime
kekerasan,"kepada yang terhormat . pemerintah provinsi dki jakarta , saya ingin melaporkan banyaknya tindak kekerasan baik fisik maupun emosional terhadap anak-anak , khususnya yang dilakukan satpol pulang pergi pada saat razia gabungan . contoh kasus pada hari jumat tanggal 30 juni 2014 sekitar jam 4 sore di daerah terminal blok m , razia yang dilakukan sangat tidak manusiawi , mereka ditarik2 dan dibawa paksa , padahal mereka anak-anak . mohon perhatian pemerintah untuk bisa menggunakan cara-cara yang lebih manusiawi terutama untuk wanita hamil dan anak-anak . mohon tindak lanjut dari dinas terkait , terima kasih .",Satuan Polisi Pamong Praja Provinsi DKI Jakarta,  Topik Lainnya,Crime
kekerasan,"mengingat semakin banyaknya pemberitaan di media massa tentang kekerasan seksual pada anak , ini salah satunya adalah akibat dari sistem perekrutan tenaga pendidik yang kurang memiliki pengalaman dalam mendidik anak , ditambah lagi orangtua yang berlomba-lomba mengumpulkan materi . oleh sebab itu sudah selayaknya kementerian pendidikan dan kebudayaan betul-betul menyeleksi calon ptk , karena sudah bukan rahasia lagi setiap ada perekrutan tenaga pendidik selalu ada indikasi main di belakang layar . bagaimana pendidikan di indonesia akan maju jika dalam perekrutan masih ada kkn . guru jangan hanya mengejar materi tanpa peduli moral dan spritual peserta didik . mohon menjadi perhatian .",Kementerian Pendidikan dan Kebudayaan,  Pendidikan,Crime
kekerasan,"assalamualaikum , kami sangat memerlukan bantuan , karena tenaga kerja asing bernama mrs kim di pt braga ( 5407343 ) mengancam akan melakukan kekerasan bila mengetahui ada yang melaporkan kelakuan jahatnya dan dia juga bilang `` jangan berani macam-macam sama saya '' . kami juga setiap hari bekerja hingga jam 10 malam . mungkin bisa dipantau oleh tim dari pemerintah daerah . terima kasih untuk bantuannya . wassalam ( kami yang selalu teraniaya , karena kalah oleh uang )",Dinas Tenaga Kerja Kota Bandung,  Topik Lainnya,Crime
kekerasan,"ruas jalan utama kota yogyakarta yang selama ini sudah macet bahkan dibuat lumpuh oleh para peserta kampanye di masa kampanye kemarin . tolong polisi lalu lintas melakukan tindakan bagi kampanye yang mengganggu ketertiban ini , terlebih sebagian dari peserta kampanye bertindak anarkistis dan suka melakukan kekerasan terhadap pengguna jalan lain . jangan hanya ditonton dan dibiarkan .",Korlantas Polri,"  Bidang Politik, Hukum, dan Keamanan",Crime
kekerasan,"kepada yang terhormat pemerintah provinsi dki jakarta saya ingin melaporkan prihal prilaku kepala sekolah sdn 05 pagi tomang , telah melakukan indikasi tindak kekerasan kepada siswa yang bernama fuad alwi maskur kelas 6 , mohon dinas terkait dapat menindak kepala sekolah tersebut , terima kasih .",Dinas Pendidikan,  Pendidikan,Crime
kekerasan,"aku di kroyok warga gara2 blsm . , kartu kps .rt 03 .rw 01 kelurahan kuripan kidul kecamatan . pekalongan selatan .kota pekalongan jateng .51135",Kementerian Dalam Negeri,  Bantuan Langsung Sementara Masyarakat (BLSM),Crime
kekerasan,"kepada yang terhormat : pemerintah provinsi dki jakarta , perihal : pengaduan atas pembongkaran banguan rumah tinggal oleh pt . madara swarna . saya yang bertanda tangan di bawah ini : nama : mundari bin h.zaini no . ktp : 317402311257007 alamat : jalan . pedurenan ( h.cokong ) rt.001/005 no . 8 karet kuningan setiabudi jakarta selatan 12940. bermaksud melapor perihal rumah tinggal saya di lokasi jalan . pedurenan h.cokong rt.001/005 no . 8 karet kuningan setiabudi jakarta selatan yang akan di bongkar besok tanggal 31 januari 2014 oleh pihak pt . madara swarna berdasarkan surat yang di kirim oleh pihak tersebut no . ms-tam/001/ltr/head of/1/2014 , tanggal 24 januari 2014 . berdasarkan surat dari pt . madara swarna tersebut , saya akan mengemukakan beberapa hal sebagai berikut : 1 . 1. bahwa rumah yang saya tempati sekarang di peroleh dari tanah warisan bapak saya alm . h.zaini seluas 181.09m2 berdasarkan keputusan pengadilan agama jakarta selatan no . 1649/pdt.g/2009/pajs tanggal 17 maret 2010 yang berkekuatan hukum tetap . 2. bahwa rumah/ banguna tersebut berdasarkan surat pernyataan tanggal 30 maret 2012 adalah hasil dari tuker guling yang sudah di sepakati bersama oleh bapak diflaizal zen koto selaku kuasa pembeli dari pt . trakindo tritayasa , pt . bakrie swasakti utama . 3. bahwa pt . madara swarna mengingkari adanya proses tuker guling tanah yang terjadi pada tanggal 30 maret 2012. dan ingin mengambil kembali tanah tersebut serta membongkarnya . 4. bahwa saya tidak ingin mengosongkan dan atau membongkar rumah saya karena tanah asal yang saya dapat dari warisan alm . bapak saya tidak layak kondisi nya dan sudah di bangun oleh pt . madara swarna . 5. bahwa saya meminta kepada pihak pt . madara swarna untuk menunda pemintaan mengosongan dan pembongkaran rumah saya sampai terjadi musyawarah mufakat antara kedua belah pihak . 6. bahwa saya merasa hak asasi manusia saya di rampas dan di dzolimi oleh pihak terkait . 7. saya khawatir terjadi kekerasan . dalam hal ini meminta perlindungan untuk saya , istri dan anak-anak saya jikalau pihak pt . tersebut mengambil tindakan kriminalisasi dengan bongkar paksa tanpa musyawarah terlebih dahulu . 8. bahwa saya sebagai warga asli jakarat ( betawi ) memohon kepada pemerintah provinsi dki jakarta , untuk menjadi mediator terkait permasalahan ini ( antara saya dan pihak pt . madara swarna ) . demikian surat pengaduan ini saya sampaikan untuk dapat di tindak lanjuti segera . terima kasih dan salam jakarta baru pemilik tanah yang sah h. mundari bin h. zaini",Kantor Walikota Jakarta Selatan,"  Bidang Politik, Hukum, dan Keamanan",Crime
kekerasan,"yt . kepolisian republik indonesia petanyaan yang akan saya ajukan sederhana , mana bukti telah reformasi birokrasi yang menggagas trust building ? fakta dilapangan bahwa pada tanggal 16 januari 2014 , pukul 22.30 wib , saya diperlakukan tidak wajar oleh seorang oknum polisi yang berjaga di lampu merah pertanian . saya mengakui bahwa saya salah dengan melakukan pelanggaran jalur . akan tetapi perlakuan yang diberikan oleh oknum petugas tersebut bahkan menendang kendaraan saya ( motor ) . saya tidak terima , lalu saya menyampaikan kepada oknum tersebut namun saya diberi ancaman akan dipukul . yang penting maksud saya adalah apabila saya salah bukti pelanggaran saja tanpa menggunakan kekerasan . hal ini karena ditengah-tengah membangun kepercayaan masyarakat , etika bermasyarakat sangat diperlukan , terlebih banyak kejadian teror yang menimpa institusi kepolisian , seperti aksi penembakan polisi . mohon agar pelayanan polisi diperbaiki . terima kasih .",Korlantas Polri,  Reformasi Birokrasi dan Tata Kelola,Crime
kekerasan,"yang terhormat . kementerian komunikasi dan informatika yang terhormat . bappebti kementerian perdagangan , kami trader indonesia meminta kepada bappebti dan kemkominfo serta badan yang terkait untuk segera membatalkan pemblokiran terhadap situs broker asing yang sudah jelas-jelas bahwa broker tersebut memiliki legalitas dan kredibilitasnya sudah di akui di dunia . apalagi jika broker tersebut merupakan broker multiregulasi yang terdaftar di regulator paling bereputasi di dunia yang mana hal ini akan sangat menjamin keamanan dana nasabahnya dan dengan banyak keuntungan-keuntungan lain yang ditawarkan oleh broker tersebut . situs broker asing yang di blokir tersebut juga bukanlah situs yang termasuk dalam kategori situs perjudian , penipuan , kekerasan atau pornografi , tetapi merupakan situs superlegal sebagaimana halnya seperti situs google , yahoo , facebook , twitter , ebay , amazon , paypal , nasdaq dan situs-situs legal lainnya yang sangat dibutuhkan oleh masyarakat . broker asing tersebut juga tidak membutuhkan izin bappebti karena broker tersebut beroperasi di indonesia melalui internet sehingga bebas diakses oleh siapa saja di belahan dunia manapun . oleh karena itu , pemblokiran yang di lakukan bappebti dan kemkominfo ini sama sekali tidak beralasan dan tidak memberikan manfaat apapun kepada masyarakat namun sebaliknya sangat merugikan . pemblokiran ini dibuat untuk menghalangi masyarakat mendapatkan informasi yang bermanfaat dari luar dan suatu kecurangan yang di buat untuk menjebak masyarakat agar dengan terpaksa beralih ke broker lokal yang sudah jelas jika itu di lakukan akan sangat merugikan . ini membuktikan bahwa bappebti hanya mengutamakan kepentingan broker lokal yang kalah bersaing dengan broker luar negeri . sudah banyak kasus-kasus nasabah yang di rugikan akibat ulah broker lokal , namun selama ini tidak pernah di tanggapi oleh bappebti . sebagai regulator yang diharapkan mampu melindungi masyarakat , mohon penjelasan terkait hal ini . kami dengan tegas menolak pemblokiran ini , kami sangat berhak untuk memilih broker yang terbaik bagi kami . jika ingin melakukan pemblokiran seharusnya pemerintah lebih bijaksana dengan mempelajari terlebih dahulu mana yang scam , dan mana yang bukan . salam , badan amal, zakat, infak, dan sedekah ramadhan",Kementerian Komunikasi dan Informatika,"  Perdagangan, Perindustrian, Iklim Usaha, dan Investasi",Crime
kekerasan,"yang terhormat . pemerintah provinsi dki jakarta . pagi ini saya lihat peghuni yang digusur dikawasan danau ria rio ( mungkin ) tidur dibawah jalan layang perempatan cempaka mas . tolong agar dilakukan tindakan untuk menghindari terjadinya hal-hal yang tidak diinginkan , seperti : meminta-minta atau bahkan tindakan kekerasan terhadap pengguna jalan . terima kasih",Kantor Walikota Jakarta Pusat,  Bidang Kesejahteraan Rakyat,Crime
kekerasan,"kepada yang terhormat . pemerintah provinsi dki jakarta , pada tanggal 19 oktober 2013 pukul 20:14 di halte busway cempaka mas koridor 10. ketika saya sedang melewati jembatan halte transit cempaka mas dari koridor 2 ke koridor 10. saya menjumpai preman berkedok pedagang yang berjualan di dalam halte busway cempaka mas koridor 10. padahal bukankah dalam halte busway tidak boleh berdagang ? . melihat kejadian itu , saya segera melaporkan hal itu kepada petugas pam halte yang sedang bertugas di halte busway cempaka mas koridor 10 tersebut . tapi entah mengapa petugas itu tidak merespon laporan saya dan bahkan mendukung perbuatan pedagang itu untuk jualan di dalam halte busway . lalu karena saya kesal dengan sikap petugas yang abai itu . lalu saya tegur saja pedagang itu . tapi pedagang itu tidak terima . dan langsung mengejar saya . dan ketika saya akan masuk ke dalam bus transjakarta koridor 10 arah pgc ( saksi onboard dengan nomor jaket 3525 ) , pedagang itu ikut masuk kedalam bus dan sempat menampar saya . namun entah mengapa petugas transjakarta yang ada dalam bus ( onboard nomor jaket 3525 ) itu tidak menolong saya . dan ketika pedagang itu ingin mnyeret saya keluar dari dalam bus transjakarta , petugas transjakarta ( onboard dan pam halte ) terlihat bahkan mendukung si pedagang itu bukannya menolong saya yang merupakan penumpang transjakarta . jujur saya sangat kecewa dengan sikap petugas transjakarta yang tidak dapat melindungi penumpangnya . bukankah setiap penumpang transjakarta itu punya hak untuk mendapatkan rasa aman dan nyaman ketika menggunakan layanan transjakarta ? . jujur semenjak kejadian itu saya sangat trauma untuk menggunakan layanan transjakarta koridor 10 terutama di halte cempaka mas . mohon pihak pengelola transjakarta dapat lebih tingkatkan keamanan di dalam halte busway . jangan biarkan ada pedagang ataupun preman yang menguasai halte busway . karena beberapa harilalu saya juga melihat ada pengemis di jembatan transit halte central senen dan kini saya mengalami aksi kekerasan ringan dari pedagang yang tidak terima atas teguran saya untuk tidak berjualan di halte busway . mohon didik kembali petugas transjakarta untuk tidak berkerjasama dan bermufakat jahat dengan para pedagang liar dan pengemis . jangan biarkan pedagang dan pengemis masuk kedalam sistem transjakarta . halte busway dan jembatan transit harus bebas dari pengemis dan pedagang liar . sekian laporan saya ini mohon segera ditindaklanjuti dengan aksi nyata .",Badan Layanan Umum Transjakarta,  Topik Lainnya,Crime
kekerasan,"yang terhormat . lapor ! dan markas besar polri mohon tindak lanjut atas laporan saya . mengenai pembangunan jembatan branjangan di jalur surabaya - gresik , pengguna jalan di sana selalu mengalami teror dari warga yang melakukan praktek buka-tutup arus lalu lintas dengan meminta sumbangan disertai aksi anarkistis ( pemaksaan , kekerasan , dan perusakan ) yang setiap kali terjadi . saya selaku salah satu pengguna jalur tersebut merasa takut apabila melewati jalan tersebut . hal ini seolah didiamkan karena tidak ada petugas kepolisian yang berjaga di sana , padahal rawan terjadi aksi premanisme di jalan raya . apakah pihak kepolisian bisa menempatkan petugas yang rutin berjaga di sana untuk mengendalikan buka-tutup jalur ? saya juga memohon agar kejadian ini ditindak . terima kasih .",Korlantas Polri,"  Bidang Politik, Hukum, dan Keamanan",Crime
kekerasan,yang terhormat . pemerintah provinsi dki jakarta . saya ingin melaporkan hari ini ada murid sdn 05 pagi kelurahan . penggilingan kecamatan . cakung a/n aryo telah di pukuli guru yang bernama pak karsa . mohon ada tindakan agar tidak terjadi lagi kekerasan terhadap murid . terima kasih,Dinas Pendidikan,  Pendidikan,Crime
kekerasan,"pada tanggal 9 april 2013 , di stasiun kalideres terjadi aksi advokasi mahasiswa dari bem ( badan eksekutif mahasiswa ) se-indonesia yang membela pedagang di stasiun tersebut karena digusur tidak sesuai dengan protap dan melanggar hukum . namun karena kondisi memanas , kondisi menjadi ricuh sehingga beberapa warga dan harus dilarikan ke rumah sakit . apakah benar bahwa kejadian ini disebabkan oleh oknum polisi yang melakukan aksi koersi atau kekerasan ? jika benar , bagaimana pertanggungjawaban dari oknum-oknum yang menyebabkan terlukanya beberapa orang ini ?",Kepolisian Negara Republik Indonesia,"  Bidang Politik, Hukum, dan Keamanan",Crime
